店號,店名,縣巿,地址,電話
195597,金旺,彰化縣,彰化市延平路536號,04-7115081
278542,勝全,彰化縣,彰化市林森路205號,04-7636581
239190,火車頭,彰化縣,彰化市長樂里中正路一段536號538號,04-7221901
237057,金馬芯,彰化縣,彰化市茄苳路一段276號,04-7357208
931179,太子哈佛,彰化縣,彰化市泰和中街72號,04-7287276
993823,宇勝,彰化縣,彰化市崙平里崙平北路22號,04-7518778
200055,兆溢,彰化縣,彰化市崙美路246號,04-7518110
121471,彰工,彰化縣,彰化市復興里進德路11號13號1樓,04-7284580
887177,民生,彰化縣,彰化市華山路27號,04-7278025
931700,智富,彰化縣,彰化市萬安里長順街170號,04-7200758
164283,福山,彰化縣,彰化市彰南路一段466號、福東街2號,04-7370905
120490,彰馬,彰化縣,彰化市彰馬路246號之5,04-7610492
200170,辭修,彰化縣,彰化市辭修路508號,04-7514450
277550,鹿東,彰化縣,福興鄉中正路224號,04-7784755
113816,金福興,彰化縣,福興鄉員鹿路二段196號198號1樓,04-7754941
965563,昇沅,彰化縣,福興鄉福南村沿海路四段750號,04-7760281
250968,線西,彰化縣,線西鄉寓埔村沿海路一段892號,04-7589134
923765,見晴園,南投縣,仁愛鄉大同村定遠新村路18-1號,049-2803691
193085,穀昌,南投縣,名間鄉彰南路450號,049-2244085
931168,社寮,南投縣,竹山鎮集山路一段2051號,049-2624730
281489,竹秀,南投縣,竹山鎮集山路二段58號,049-2625248
111005,前山,南投縣,竹山鎮集山路三段1089號,049-2651842
981222,和社,南投縣,信義鄉同和巷8號1樓,049-2702941
138011,信義鄉,南投縣,信義鄉明德村玉山路82-2號,049-2791077
913229,中營,南投縣,南投市中華路130號,049-2370508
151645,龍辰,南投縣,南投市中學西路61號,049-2339252
283131,南投,南投縣,南投市民族路289、291、293號中山街143號1.2樓,049-2242363
898351,南崗,南投縣,南投市民族路515號及南崗一路387號,049-2228189
238784,豐詳,南投縣,南投市民族路66、68號1樓,049-2223881
233402,興中,南投縣,南投市光明一路561號,049-2392514
284178,唯鑫,南投縣,南投市南崗三路8號2樓,049-2257141
126764,祖祠,南投縣,南投市祖祠路16-4號,049-2244378
279279,宏旺,南投縣,南投市復興路38號,049-2245147
155289,鑫潭,南投縣,埔里鎮中山路四段97之1.97之2號,049-2910310
993052,埔佑,南投縣,埔里鎮中華路116號1樓,049-2906748
192646,育溪,南投縣,埔里鎮安七街89-1號,049-2910592
993203,中銘,南投縣,埔里鎮西安路一段104號,049-2997200
230447,世翊,南投縣,埔里鎮和平東路223號,049-2984360
144212,龍揚,南投縣,埔里鎮樹人路221之2號,049-2989339
183332,京鑫,南投縣,草屯鎮中正路483號,049-2565173
260769,太晟,南投縣,草屯鎮中正路557之26號,049-2564932
127538,國泰,南投縣,草屯鎮中正路636號1樓及和興街93號1樓,049-2336243
277974,福元,南投縣,草屯鎮中正路885號1樓,049-2318808
261924,敦和,南投縣,草屯鎮仁愛街197號199號1樓,049-2314596
958691,佑民,南投縣,草屯鎮太平路一段221號,049-2316868
111544,向日葵,南投縣,草屯鎮芬草路三段219-1號,049-2354118
187828,福新,南投縣,草屯鎮虎山路495號497號,049-2391643
215529,京埔,南投縣,草屯鎮南埔里中正路254-10號,049-2560546
126351,鑫永安,南投縣,草屯鎮御史里登輝路558號,049-2566397
235338,富聚,南投縣,草屯鎮富寮里富中路373號,049-2569642
259390,稻豐,南投縣,草屯鎮新豐路627號及新豐路629巷1號,049-2305977
131825,日月潭,南投縣,魚池鄉水社村中山路118號,049-2856426
160144,集利,南投縣,集集鎮吳厝里民生路65-1號,049-2764506
110297,油車,雲林縣,二崙鄉油車村文化路9號1樓,05-5981135
241333,口湖,雲林縣,口湖鄉中正路一段222號,05-7891871
278634,土庫中正,雲林縣,土庫鎮中正路201號之1,05-6627926
896045,斗六,雲林縣,斗六市大同路41號,05-5347990
830698,富盟,雲林縣,斗六市文化路304號306號,05-5336375
283739,永欣,雲林縣,斗六市斗六三路6號,05-5517759
238544,昕美,雲林縣,斗六市民生路170號,05-5334310
265292,斗六正心,雲林縣,斗六市西平路362號,05-5514845
153766,保庄,雲林縣,斗六市明德北路三段285號,05-5372683
280350,坤麟,雲林縣,斗六市社口里大學路二段579號,05-5339597
922027,春流,雲林縣,斗六市梅林里梅林路446號1樓,05-5575671
185475,成苑,雲林縣,斗六市莊敬路345號,05-5339622
253912,保長,雲林縣,斗六市雲林路二段76號1樓,05-5360729
194907,頂豐,雲林縣,斗六市榴南里斗工十路62號,05-5571941
206581,上慶,雲林縣,斗六市漢口路190.192號,05-5372911
275587,鎮南,雲林縣,斗六市鎮南路301號,05-5360905
990466,凱瑄,雲林縣,斗南鎮西岐里大同路135號1樓,05-5962353
128254,欣怡,雲林縣,斗南鎮南昌里中山路79號,05-5960866
293297,水林,雲林縣,水林鄉水南村水林路157號159號,05-7854085
189226,朝天宮,雲林縣,北港鎮東華里中山路150號,05-7824873
233468,新德,雲林縣,北港鎮新德路78號,05-7839841
293079,古坑水碓,雲林縣,古坑鄉水碓村水碓1之1號,05-5828016
872522,興平,雲林縣,西螺鎮中興里延平路418號420號,05-5870936
998080,七崁,雲林縣,西螺鎮建興路163號1樓,05-5878541
967525,新林內,雲林縣,林內鄉中正路373號375號,05-5899113
953445,虎大,雲林縣,虎尾鎮工專路156號,05-6364442
112558,夏恩,雲林縣,虎尾鎮立仁里復興路137號,05-6330135
121828,晟泰,雲林縣,虎尾鎮光復路521號,05-6365446
242613,高南,雲林縣,虎尾鎮科園路180號,05-6320068
131858,宇宸,雲林縣,虎尾鎮清雲路770號,05-6320634
234863,虎尾永聖,雲林縣,虎尾鎮廉使里永興南七路79號,05-6322725
972505,崙中,雲林縣,崙背鄉南陽村中山路489號,05-6961671
195461,羅威,雲林縣,崙背鄉羅厝村東興路168-1號.168-2號,05-6965430
207562,麥中,雲林縣,麥寮鄉麥豐村中山路437巷1號,05-6939753
165482,嘉坪,嘉義市,西區大同路455號1樓,05-2355843
209915,嘉愛,嘉義市,西區仁愛路212號,05-2275893
278427,新瑞鴻,嘉義市,西區文化里民族路456號458號1樓,05-2225301
278416,圓環,嘉義市,西區北杏里文化路155之2號1樓,05-2291759
947679,嘉高,嘉義市,西區北港路1062號,05-2375597
260770,光彩,嘉義市,西區民生北路182號184號1樓,05-2221535
981107,新港坪,嘉義市,西區玉山路203號,05-2837015
182742,安捷,嘉義市,西區保安里保安一路301.303號1樓,05-2910730
166500,秀泰,嘉義市,西區國華里文化路293號1樓及2樓,05-2279175
196202,國華,嘉義市,西區國華里國華街283號1樓.2樓,05-2273545
967318,博元,嘉義市,西區博愛路二段572號,05-2353893
110426,資砡,嘉義市,西區港坪里玉山路422號,05-2844049
260943,湖子內,嘉義市,西區湖內里南京路124號,05-2867470
182926,湖康,嘉義市,西區湖內里湖子內路195號1樓,05-2843726
923020,嘉賓,嘉義市,西區新西里垂楊路611號,05-2833800
261234,鈺順,嘉義市,西區新榮路35巷20號1樓,05-2226313
252023,新車店,嘉義市,西區福民里南京路462號1樓、2樓,05-2837702
206732,新嘉友,嘉義市,西區福全里友愛路222.222-1號,05-2910813
251994,嘉和,嘉義市,東區中山路169號171號173號,05-2236235
284189,嘉府,嘉義市,東區民權路194號196號198號,05-2745579
180023,嘉林,嘉義市,東區林森東路950號,05-2763478
844882,彌陀,嘉義市,東區芳安路1號1F,05-2285187
287317,嘉文,嘉義市,東區盧厝里文雅街211號,05-2776182
909323,嘉工,嘉義市,東區彌陀路240號,05-2745575
283670,中埔,嘉義縣,中埔鄉和美村中山路五段856號,05-2303458
124573,頂六,嘉義縣,中埔鄉金蘭村頂山門41-2號1樓,05-2397083
120308,蒜頭,嘉義縣,六腳鄉蒜頭村1鄰蒜頭1-18號,05-3803410
123134,祥和,嘉義縣,太保市太保里太保46-1號,05-3713445
293507,嘉太,嘉義縣,太保市北港路二段190號,05-2385458
210203,故宮,嘉義縣,太保市東勢里故宮大道779號1樓,05-3622547
944005,祥壹,嘉義縣,太保市祥和一路東段29號,05-3628365
951265,保祥,嘉義縣,太保市祥和三路東段226號,05-3628476
211619,麻太,嘉義縣,太保市過溝里6鄰過溝52-14號,05-2381536
910828,中庄,嘉義縣,水上鄉中庄村69號,05-2892949
121253,世川,嘉義縣,水上鄉內溪村中義路992號1樓,05-2399887
260633,布鹽,嘉義縣,布袋鎮新厝里13鄰新厝仔67之1號,05-3473010
255170,民城,嘉義縣,民雄鄉東榮村四鄰建國路一段134號,05-2063745
229883,嘉朴,嘉義縣,朴子市大鄉里大慷榔253-23號,05-3704480
211697,朴子,嘉義縣,朴子市中興路139號,05-3700554
970679,朴中,嘉義縣,朴子市博厚里開元路282號,05-3709314
239053,巃頭,嘉義縣,番路鄉公田村龍頭18號,05-2586076
903439,七股,台南市,七股區七股里14鄰154-1號,06-7872182
278645,新大內,台南市,大內區石城里石子瀨122之153號,06-5763553
265362,台南民族,台南市,中西區公正里民族路二段53號,06-2230803
253141,友愛,台南市,中西區友愛街197之199號,06-2112975
123156,水仙宮,台南市,中西區水仙里民權路三段87號1樓,06-2217930
165677,赤崁,台南市,中西區民族路二段331號,06-2214411
129213,南醫,台南市,中西區民族路二段76號之13,06-2263238
192783,唯勝,台南市,中西區民權路三段150號一樓,06-2214369
189019,永福,台南市,中西區永福路二段65號1樓,06-2214463
990905,康樂,台南市,中西區安海里康樂街223號1樓,06-2228184
280305,頂美,台南市,中西區西和路1號3號,06-2595480
262293,湖華,台南市,中西區西湖街3號,06-2507460
242901,Fresh湖美,台南市,中西區和緯路五段55號,06-3588401
287591,新運河,台南市,中西區府前路二段239號1樓,06-2950782
252366,天公,台南市,中西區忠義路二段109號,06-2213646
256911,台南星鑽,台南市,中西區金華路三段218號,06-2230970
230458,明倫,台南市,中西區金華路三段88號1.2樓,06-2233352
936484,武德,台南市,中西區青年路134號,06-2258549
136598,南門城,台南市,中西區南門路229號1樓,06-2147717
251743,開山,台南市,中西區開山路245號1樓,06-2144197
905963,保正,台南市,仁德區中正路一段529號,06-3661321
197294,北站,台南市,仁德區中洲村中洲路1巷200號1樓,06-2780853
214847,南站,台南市,仁德區中洲村中洲路1巷220號1樓,06-3663985
202394,奇美博,台南市,仁德區文華路二段66號,06-2664455
286624,文安,台南市,仁德區文賢路一段576號,06-2667371
951966,仁伯,台南市,仁德區後壁里德安路188號,06-2491560
132482,七甲,台南市,六甲區六甲里中正路321之1號,06-6981130
179573,代天府,台南市,北門區鯤江里976號,06-7864826
215231,新大港,台南市,北區大和里大港街140號1樓2樓,06-3507047
962863,卓易,台南市,北區大豐里27鄰中華北路一段143號,06-2805492
822169,公園,台南市,北區公園路1072-1號2號3號,06-2813005
184667,北安,台南市,北區公園路599-11號,06-2814051
163785,和緯,台南市,北區成功里和緯路二段252號,06-2830287
242509,夏都,台南市,北區成功路114號1樓,06-2239858
153973,修齊,台南市,北區成功路54號,06-2293723
250441,德緯,台南市,北區成德里育德二路20鄰308號,06-2525864
267944,新光,台南市,北區西門路四段135號3F,06-2510935
165149,小北,台南市,北區西門路四段455號,06-2810537
227717,煒達,台南市,北區育德路491號1.2樓,06-2519945
860688,立人,台南市,北區和順里西門路三段81號1樓、西門路三段47巷12號1樓,06-2205089
229447,青青,台南市,北區和緯路五段278號1樓,06-3582884
254627,大欣,台南市,北區和緯路五段76號,06-3581640
990042,新海成,台南市,北區海安路三段2號1樓,06-2281334
276018,海安,台南市,北區海安路三段716號,06-2518805
167927,新開元,台南市,北區開元路112號,06-2089431
262488,康榮,台南市,北區實踐里北門路三段2號,06-2822304
207263,橋富,台南市,永康區大橋二街130、132號,06-3027238
162014,新康華,台南市,永康區大橋二街38號,06-3036846
922821,永大春,台南市,永康區中山北路431號,06-2011976
229285,永臻,台南市,永康區中山東路59號,06-3023473
281283,加捷,台南市,永康區中山南路12-5號,06-3025271
280279,君天,台南市,永康區中山南路518號,06-3022933
928829,埔園,台南市,永康區中山路90號,06-2042274
197618,華康,台南市,永康區中華路10巷2號1樓、中華路8-7號1樓,06-3120204
213796,康興,台南市,永康區中華路196號1樓,06-3131314
252458,鑫永康,台南市,永康區中華路617-1號,06-3026315
966991,鹽信,台南市,永康區正南一街148號,06-2434808
993351,雙永,台南市,永康區永大一路60號1樓,06-2031437
182546,辰佳,台南市,永康區永大路二段11號,06-2059664
262178,永正,台南市,永康區永康里中山南路537號,06-2018106
186858,新奇美,台南市,永康區甲頂路18、20號,06-2834564
255952,龍聖,台南市,永康區自強路439號1樓,06-2031725
259828,文鈺,台南市,永康區西灣里文化路61號,06-2313280
131113,東橋,台南市,永康區東橋一路28號,06-3020234
216843,橋鈺,台南市,永康區東橋七路369號1樓,06-3027215
257143,7Fresh康橋,台南市,永康區東橋八街96號,06-3024900
228352,永康綠海,台南市,永康區東橋里東橋5路218號,06-3020436
285241,仁發,台南市,永康區東橋里東橋六街61號,06-3025783
893792,永復,台南市,永康區復華里復華一街2號,06-3128173
902159,詠文,台南市,永康區網寮里6鄰永二街202號,06-2042598
153777,永玉,台南市,永康區龍潭里永明街175號,06-2013336
260909,創意,台南市,永康區鹽行里中正二街268號,06-2434834
967673,桂田,台南市,永康區鹽行里新行街251號一樓,06-2425413
282518,新玉馥,台南市,玉井區玉田里中山路97號1樓,06-5748078
165699,仙草埔,台南市,白河區仙草里仙草6之30號,06-6832662
188887,荷韻,台南市,白河區河東里9鄰冀萁湖122-35號,06-6832143
280372,安運,台南市,安平區平安里華平路742號1樓,06-3504407
981602,豐平,台南市,安平區平豐路430號1樓,06-2999400
274355,永華東,台南市,安平區永華路二段210號,06-2984141
233011,Fresh亞萬,台南市,安平區永華路二段812號1樓,06-2955449
257822,大員,台南市,安平區安北路420號422號壹樓貳樓部分,06-3912022
233550,加圻,台南市,安平區育平路100號.102號.府平路392號,06-2993104
187253,郡豐,台南市,安平區郡平路307號,06-2936349
968104,華平,台南市,安平區健康路三段242號,06-2939147
167983,安期,台南市,安平區慶平路60號62號,06-2992927
208200,F18B,台南市,安定區北園二路8號1樓,06-5058857
216809,海寮,台南市,安定區海寮里海寮街8號,06-5937359
284536,善安,台南市,安定區蘇林里7號,06-5975843
202051,18廠B,台南市,安定區蘇林里北園二路8號,06-5052109
179986,安同,台南市,安南區同安路235號,06-2461351
208543,安西,台南市,安南區安中路一段136號,06-2477315
284927,安北,台南市,安南區安中路一段546號552號,06-2474698
236869,城中,台南市,安南區安中路六段599號、601號1樓,06-2570930
195243,聖安,台南市,安南區安中路六段850號1樓,06-2574626
283991,安立,台南市,安南區安中路四段150號,06-2473773
199348,安東,台南市,安南區安和路一段308號1樓,06-2554045
285997,新安順,台南市,安南區安和路三段55-1號57號1樓,06-3564170
780827,和順,台南市,安南區安和路五段166號,06-3565013
239938,安南,台南市,安南區安和路四段520號,06-3554906
912097,安富,台南市,安南區安富街341、343、345號,06-2599397
217101,環安,台南市,安南區長和路二段12巷272號,06-3571959
923868,安新,台南市,安南區長溪路三段399號1樓,06-2457294
921518,逢安,台南市,安南區海西里海中街73號,06-2550832
965105,淵安,台南市,安南區海佃路三段163號,06-2568738
883898,本原,台南市,安南區海佃路四段2號,06-2464793
167569,九份子,台南市,安南區國安里九份子大道6號1樓,06-3580592
241012,國銨,台南市,安南區國安街111號113號,06-2807583
284570,新同安,台南市,安南區理想里海佃路二段432號,06-2461306
151243,安傑,台南市,安南區頂安里北安路二段480號1樓,06-2566011
188164,安昌,台南市,安南區塭南里安昌街101號,06-3568205
988223,新郡安,台南市,安南區溪北里安和路一段105號1樓,06-2512571
791241,佳里,台南市,佳里區光復路197號197-1號,06-7233631
122131,佳文,台南市,佳里區佳西路215號1樓,06-7238343
112525,新北中,台南市,佳里區延平路195號,06-7225387
143862,南龍,台南市,佳里區建南里安南路22鄰256號,06-7224188
229849,東山,台南市,東山區東中里中興南路32號,06-6802951
233310,東山站,台南市,東山區科里里枋子林74-6號,06-6235384
190813,小東,台南市,東區小東路256號1樓,06-2341994
293518,一心,台南市,東區中華東路一段24號,06-2084962
112075,財神,台南市,東區中華東路二段171-177號,06-2894503
286923,東城,台南市,東區中華東路二段293號,06-2694483
280198,竹篙厝,台南市,東區仁和路126號1樓,06-2677562
279763,仁文,台南市,東區仁和路57-7號59號1樓,06-3362101
865535,北門,台南市,東區北門路一段310號、312號,06-2292308
182568,力大,台南市,東區生產路508號,06-2683042
195988,大世紀,台南市,東區自由路三段108號1樓,06-2678603
211365,凱旋,台南市,東區怡東路111號1樓,06-2089413
273639,席悅,台南市,東區東光里東興路41號1樓,06-2004432
287605,東和,台南市,東區東安路291號293號1樓,06-2087403
950974,立東,台南市,東區東門路三段220號,06-2691015
276937,長寧,台南市,東區長榮路三段12號,06-2363597
251732,慶東,台南市,東區青年路416號,06-2352796
215404,富裕,台南市,東區後甲里裕農路657號1樓,06-2091395
282460,崇祐,台南市,東區崇成里崇明路561號1樓,06-2902815
198747,福耀,台南市,東區崇明路377號、377-1號,06-2690374
198600,崇學,台南市,東區崇善路168號,06-2604847
252894,崇華,台南市,東區崇善路259號1樓,06-2601426
254351,崇道,台南市,東區崇善路569、571號,06-2894813
874757,市醫,台南市,東區崇德路685號687號,06-2673784
950273,好富,台南市,東區富強里裕農路320號,06-2353005
238153,裕信,台南市,東區裕信路352號,06-3316406
194343,裕孝,台南市,東區裕農路888號1樓,06-3318916
253336,裕文,台南市,東區裕學路1號,06-2909325
188991,鼎亨,台南市,東區德東街101號,06-2908425
965264,裕平,台南市,東區關聖里裕信路177號1樓,06-3318240
183181,南化,台南市,南化區南化里128號1樓,06-5775209
195014,上鈺,台南市,南區大成路一段128號1樓,06-2631080
274816,少觀,台南市,南區大林路113號,06-2134175
197146,明和,台南市,南區中華西路一段89號,06-2642546
212254,土定里,台南市,南區永成路三段319號1樓,06-2631652
982236,新府緯,台南市,南區西門路一段553號1樓,06-2281213
194929,金昇,台南市,南區金華路二段341號,06-2632231
968780,鯤鯓,台南市,南區南都里鯤鯓路20號,06-2648213
262053,公道,台南市,南區夏林路1-16號、1-17號,06-2233412
273455,夏興,台南市,南區夏林路258號1樓,06-2643438
253510,文南,台南市,南區健康路二段268-1、270號,06-2635645
985822,國民,台南市,南區國民路152號1樓,06-2603696
255653,Fresh首府,台南市,南區開南里新和東路138號1樓,06-2632445
293965,丞芯,台南市,南區萬年七街380號,06-2621953
236456,三聖,台南市,南區興南街149號1樓,06-2627396
894407,立興,台南市,南區灣裡路265號,06-2629520
264406,柳營,台南市,柳營區士林里柳營路二段1號3號,06-6223592
193432,黎營,台南市,麻豆區井東里磚子井141-21號1樓,06-5710322
279497,新麻豆,台南市,麻豆區榖興里11鄰中山路11號,06-5717493
971465,善營,台南市,善化區小新里成功路173之1號,06-5856032
275255,善心,台南市,善化區中山路355號1樓,06-5811971
951874,牛墟,台南市,善化區什乃里什乃190號,06-5814527
133016,新P5,台南市,善化區南科九路17號(P5P6廠O棟),06-5055694
112422,晶圓,台南市,善化區南科北路1-1號(P3廠),06-5056103
167020,P1廠,台南市,善化區南科北路1之1號1樓,06-5057528
153755,P7廠,台南市,善化區南關里三抱竹路1號,06-5057202
200479,庭好,台南市,善化區陽光大道587.589號1樓,06-5838721
193867,陽光城,台南市,善化區蓮潭里9鄰陽光大道198號1樓,06-5851514
242060,佳利,台南市,新化區中山路332號,06-5901180
243100,新玉,台南市,新化區忠孝路10號,06-5984549
910334,清新,台南市,新化區武安里中正路321號,06-5800790
194745,奇佳,台南市,新化區信義路373號1樓,06-5907294
181277,三舍,台南市,新市區三舍里復興路392號1樓,06-5894091
993384,樹谷,台南市,新市區中心路2號1樓,06-5895647
229160,興全,台南市,新市區民權路80號,06-5892482
980838,新雙新,台南市,新市區永就里中山路227號1樓,06-5892146
970266,新凱,台南市,新市區社內里12之5號,06-5898774
280981,新南科,台南市,新市區南科三路17號19號1樓,06-5053713
248828,聯電,台南市,新市區南科三路57號,06-5057638
236412,永佳,台南市,新市區復興路173.175號,06-5897463
241230,新新善,台南市,新市區復興路59號61號63號一樓,06-5014359
282840,新墘,台南市,新市區港墘里民族路118號,06-5897739
941936,高長,台南市,新市區新和里仁愛街169號171號,06-5012170
268512,AP8,台南市,新市區豐華里豐華168號1樓,06-5052445
116826,太子宮,台南市,新營區太北里太子宮142-34號,06-6532433
230229,新民,台南市,新營區民生里三民路152-13號1樓,06-6324531
235095,金武,台南市,新營區金華路一段262號,06-6562485
234900,營新,台南市,新營區復興路1039號,06-6525790
167798,趣淘,台南市,楠西區密枝里密枝102之5號1樓,06-5754886
242875,學洲,台南市,學甲區光華里中洲571號,06-7839223
233022,關北站,台南市,龍崎區楠坑里楠坑12之1號,06-5551262
233033,關南站,台南市,龍崎區楠坑里楠坑12之1號,06-5552363
283762,八甲,台南市,歸仁區八甲里中正北路一段194號,06-2398072
212140,紅瓦厝,台南市,歸仁區大成路211號1樓,06-2303294
227681,花田,台南市,歸仁區中正北路二段130號1樓,06-2303156
187231,仁興,台南市,歸仁區南保里大德路307號,06-2395784
209948,東利,台南市,歸仁區南保里文化街三段47號1樓,06-2304109
183734,立青,台南市,歸仁區南保里民權南路108號,06-2391997
851064,伍誼,台南市,歸仁區復興路162之1號,06-2399459
198921,鼎鑫,台南市,關廟區中山路二段27號1樓,06-5966828
966061,車讚,台南市,關廟區北花里中正路517號,06-5954561
262983,鼎富,台南市,關廟區南花里中正路881號,06-5965999
971018,關聖,台南市,關廟區南雄路一段471號,06-5957447
286107,鹽水,台南市,鹽水區中正路35號,06-6534572
982096,新朝琴,台南市,鹽水區岸內里朝琴路143號1樓,06-6525540
282493,坎城,高雄市,三民區十全一路183號,07-3116563
281836,豐大,高雄市,三民區大昌一路211號,07-3834185
229300,連興,高雄市,三民區大連街336號1樓,07-3229400
243720,三民陽豐,高雄市,三民區大豐二路457號,07-3924794
197939,星展,高雄市,三民區天祥一路88號,07-3494070
228374,滿分,高雄市,三民區本安里黃興路339號,07-3819343
276351,皓東,高雄市,三民區本武里大豐二路489號,07-3987112
970761,沅興,高雄市,三民區正興里正興路121號123號,07-3828237
214423,雙興,高雄市,三民區正興路1號3號,07-3925474
243258,吉江,高雄市,三民區合江街39號1樓,07-3229453
279637,達仁,高雄市,三民區吉林街68號,07-3222813
254166,後驛,高雄市,三民區安和里察哈爾一街148號1樓,07-3228514
895880,新立寧,高雄市,三民區自立一路287號289號291號1樓,07-3130332
257235,祥城,高雄市,三民區自立一路411號1樓413號1樓2樓,07-3221349
207942,建志,高雄市,三民區建工路462號一樓,07-3839636
182890,鳳中,高雄市,三民區建國三路285號1樓,07-2855467
278564,正順,高雄市,三民區建德路69號1樓,07-3855411
234287,美都,高雄市,三民區美都路98號,07-3232749
242750,興安泰,高雄市,三民區重慶街238號,07-3228221
932965,新統興,高雄市,三民區黃興路151號,07-3835941
280626,灣勝,高雄市,三民區新民路101號103號105號,07-3955648
284042,清華,高雄市,三民區義華路92號,07-3927564
242336,三民鼎昌,高雄市,三民區鼎山街576之1號,07-3924764
179735,鼎上,高雄市,三民區鼎中路160號1樓,07-3494150
241388,鼎強,高雄市,三民區鼎金後路432號1樓,07-3494114
922496,明仁,高雄市,三民區鼎泰里明仁路8號,07-3438496
239709,鼎瑞,高雄市,三民區鼎泰里裕誠路56號,07-3430546
855239,嫩江,高雄市,三民區嫩江街101號1樓喜峰街134號,07-3117581
236098,青興,高雄市,三民區熱河一街131號133號遼寧一街144巷20號,07-3220993
289519,義民廟,高雄市,三民區褒忠街114號,07-3869169
233996,應昇,高雄市,三民區應昇路42號,07-3951261
281135,大德,高雄市,三民區寶玉里大豐二路348號350號352號,07-3959257
148063,春陽,高雄市,三民區寶珠里正忠路246號,07-3810323
264509,覺民,高雄市,三民區覺民路113號115號,07-3892352
960731,寶盛,高雄市,三民區覺民路579號,07-3952075
279154,華社,高雄市,大社區中華路16-66號1.2樓,07-3520146
165275,開封,高雄市,大寮區大寮路688號,07-7880424
992761,永芳,高雄市,大寮區永芳里萬丹路630號,07-7831908
216511,美庄,高雄市,大寮區後庄村成功路43號,07-7013224
286783,鳳明,高雄市,大寮區新厝里鳳林二路160號,07-7879642
187851,金山角,高雄市,大寮區會社里1鄰鳳林三路1之10號,07-7874168
259046,大發,高雄市,大寮區鳳林三路308號,07-7827352
244239,鳳昭,高雄市,大寮區鳳林路四段629號,07-6418842
261108,孔鳳,高雄市,小港區孔宅里高鳳路332號,07-7917717
855295,宏平,高雄市,小港區宏平路388號390號392號1樓,07-8063604
229263,其美,高雄市,小港區其美街81號1樓83號1樓83號2樓,07-8070627
971339,桂德,高雄市,小港區桂林里中安路428號,07-7932498
216979,坪高,高雄市,小港區高坪二十二路321號,07-8911881
251710,順苓,高雄市,小港區漢民路381號,07-8039482
930660,宏華,高雄市,小港區漢民路829號831號1樓,07-8069912
281401,京富,高雄市,仁武區八卦里八德南路382號1樓,07-3732953
280763,登發,高雄市,仁武區八卦里八德南路65號,07-3739703
243616,澄德,高雄市,仁武區八卦里京吉六路67號1樓及69號1樓,07-3739864
127376,八卦寮,高雄市,仁武區大灣里八德南路497號499號1樓,07-3724588
131582,仁樂,高雄市,仁武區仁武里仁和街36號,07-3711110
278760,澄雄,高雄市,仁武區仁雄路35號澄合街172之1號,07-3740927
249256,尚讚,高雄市,仁武區仁雄路97-3號1樓,07-3748294
275842,仁慈,高雄市,仁武區仁慈里仁慈路169號1樓,07-7353499
287270,仁心,高雄市,仁武區考潭里仁心路198-1號1樓,07-3749210
153906,尚賀,高雄市,仁武區赤山里仁雄路87號1樓,07-3748241
256726,京中,高雄市,仁武區京富路155號,07-3743543
243487,仁武勇全,高雄市,仁武區勇全路111號1樓,07-3739249
257925,Fresh愿橋,高雄市,仁武區高楠里霞海路378號,07-3100940
186618,重信,高雄市,左營區文川路195號.重建路2號,07-3454317
278922,重化,高雄市,左營區文自路339號1樓,07-3452488
242657,福高,高雄市,左營區文府路363之1號,07-3504475
283681,百事達,高雄市,左營區左營大路155號,07-5854682
285366,至興,高雄市,左營區光興街54號及56號,07-5508763
281191,文守,高雄市,左營區孟子路6號,07-3450216
865421,博正,高雄市,左營區忠言路174號,07-5578128
963349,政德,高雄市,左營區政德路130號132號1F,07-3451959
262765,重德,高雄市,左營區政德路585號,07-3451814
263986,信科,高雄市,左營區重信路601號,07-3504964
127712,欣重文,高雄市,左營區重愛路308號310號1樓文天路128號1樓,07-3506524
129039,速鐵,高雄市,左營區高鐵路105號2樓,07-9605706
288169,鑫華崇,高雄市,左營區崇德路358號,07-3457822
201542,彩虹市集,高雄市,左營區菜公里高鐵路115號1樓,07-3507294
185512,立文,高雄市,左營區新上里立文路77號1樓,07-5509725
253738,南屏,高雄市,左營區新下里華夏路256號,07-5524582
275130,文康,高雄市,左營區新光里文康路156號1樓,07-3506567
286598,重和,高雄市,左營區福山里自由四路171號,07-3453508
211000,文恩,高雄市,左營區福山里自由四路496號,07-3494916
177108,重惠,高雄市,左營區福山里華夏路1152號1樓,07-3457904
238164,新海勝,高雄市,左營區翠華路601巷122號126號,07-5882879
242716,桃子,高雄市,左營區勵志中街21號23號,07-5856812
211114,觀月,高雄市,田寮區月球路34-6號,07-6367270
251950,仁東,高雄市,岡山區大仁北路175號1樓,07-6217245
122625,仁富,高雄市,岡山區大仁路138號,07-6213744
278380,新成功,高雄市,岡山區台上里成功路82號1樓,07-6213534
263207,竹圍東,高雄市,岡山區竹圍東街93號1樓,07-6214901
251891,柳橋,高雄市,岡山區後協里仁壽路248號,07-6256680
284293,鑫程,高雄市,岡山區程香里大德二路61號1樓,07-6227110
286646,崗埔,高雄市,岡山區華崗里華崗路150號,07-6284417
111739,勵志,高雄市,岡山區筧橋路12號16號1樓,07-6295142
192565,維仁,高雄市,岡山區維仁路79號,07-6215356
950480,北岡山,高雄市,岡山區灣裡里岡山北路150號,07-6224840
