店號,店名,縣巿,地址,電話
882644,義成,宜蘭縣,冬山鄉義成路三段2號1樓永興路一段452號1樓,03-9580078
228145,永鎮,宜蘭縣,壯圍鄉壯濱路四段373號373之1號1樓,03-9309121
208945,壯美,宜蘭縣,壯圍鄉美功路一段40巷1號,03-9309346
234829,龍坡,宜蘭縣,宜蘭市大坡路一段111號113號,03-9280944
122120,騰豪,宜蘭縣,宜蘭市大坡路二段215號217號1樓,03-9288578
113399,伍富,宜蘭縣,宜蘭市女中路三段26-6號26-7號26-8號,03-9365457
216038,同慶,宜蘭縣,宜蘭市中山路三段203號205號207號1樓,03-9320912
211457,承莊,宜蘭縣,宜蘭市中山路五段148號,03-9288381
233228,謙和,宜蘭縣,宜蘭市民族路461號463號1樓,03-9325981
236711,宜莊,宜蘭縣,宜蘭市光復路26號,03-9333660
130730,壯五,宜蘭縣,宜蘭市東港路一段213號1樓,03-9373467
286196,東道,宜蘭縣,宜蘭市東港路一段575號,03-9374614
264912,農專,宜蘭縣,宜蘭市神農路一段96號98號,03-9355846
242059,鎮新,宜蘭縣,宜蘭市進士路二段406號,03-9333029
132895,滿冠,宜蘭縣,宜蘭市新興路68號1樓,03-9330864
265339,員泉,宜蘭縣,員山鄉溫泉路1之27號1之28號1樓,03-9229705
255424,纘祥,宜蘭縣,頭城鎮民鋒路18號20號,03-9774578
258375,二城,宜蘭縣,頭城鎮青雲路一段476號,03-9778847
167824,泉湧,宜蘭縣,礁溪鄉玉石村溫泉路15鄰85號1樓,03-9876652
112938,圓達,宜蘭縣,礁溪鄉礁溪路七段65號69號,03-9874660
242369,詠富,宜蘭縣,礁溪鄉礁溪路五段152號1樓,03-9873209
981392,湯圍,宜蘭縣,礁溪鄉礁溪路五段51號,03-9883627
236700,潤霖,宜蘭縣,羅東鎮公正路136號1樓,03-9542776
249452,金站,宜蘭縣,羅東鎮公正路31號1樓,03-9531183
284628,羅高,宜蘭縣,羅東鎮公正路357號359號,03-9518247
977418,宜泰,宜蘭縣,羅東鎮公園路100號1樓,03-9572315
111201,徠一,宜蘭縣,羅東鎮培英路98號100號,03-9615630
970233,宣宏,宜蘭縣,羅東鎮復興路二段257號,03-9558424
201036,新羅興,宜蘭縣,羅東鎮興東路23之2號1樓2樓,03-9573130
209133,蘇澳,宜蘭縣,蘇澳鎮中山路一段66號,03-9963916
882655,南方澳,宜蘭縣,蘇澳鎮江夏路27號,03-9951870
921183,蘇澳港,宜蘭縣,蘇澳鎮蘇東中路4號,03-9955466
236364,九容,宜蘭縣,蘇澳鎮蘇濱路二段251號253號,03-9908701
187998,振盟,宜蘭縣,蘇澳鎮蘇濱路二段302號,03-9907994
153375,玉里,花蓮縣,玉里鎮中山路二段90號1樓,03-8880248
174305,樂合,花蓮縣,玉里鎮樂合里新民路13-1號,03-8980204
196626,吉華,花蓮縣,吉安鄉中華路二段172號,03-8544491
151276,蓮恆,花蓮縣,吉安鄉北昌村建國路一段49號51號,03-8580885
967558,富翔,花蓮縣,吉安鄉東昌村海岸路77號,03-8523437
206949,蓮和,花蓮縣,秀林鄉和平村和平263號(台泥和平廠),03-8681249
872382,蓮美,花蓮縣,花蓮市中美路209號,03-8227819
943725,長勝,花蓮縣,花蓮市中美路83-1號83-2號,03-8239707
212391,權營,花蓮縣,花蓮市民權路25之1號25之2號25之3號1樓,03-8315692
235969,福旺,花蓮縣,花蓮市和平路259號,03-8315654
980137,鑫盈佳,花蓮縣,花蓮市林森路258號1樓,03-8357526
954437,祥祐,花蓮縣,新城鄉順安村北三棧119之6號,03-8610548
880671,志學,花蓮縣,壽豐鄉志學村7鄰中山路三段6號,03-8661330
954574,東樂,台東縣,台東市山西路一段330號,089-229434
888099,東漢,台東縣,台東市正氣北路182號,089-357252
160188,仁毅,台東縣,台東市馬蘭里新生路680號682號684號1樓,089-239371
235707,東宜,台東縣,台東市開封街586號,089-347642
258445,東廣,台東縣,台東市傳廣路492號1樓,089-232915
122957,關山,台東縣,關山鎮和平路4號4之1號1樓,089-812792
188201,跨海,澎湖縣,西嶼鄉合界村3-1號,06-9983218
257257,馬公三多,澎湖縣,馬公市三多路99號1樓,06-9267596
930545,新台澎,澎湖縣,馬公市中正路85號,06-9263856
120467,文澳,澎湖縣,馬公市文山路53號1樓,06-9217471
922201,文光,澎湖縣,馬公市光榮里三多路338號,06-9276453
900762,西衛,澎湖縣,馬公市光榮里光復路297號,06-9276457
209476,海藍,澎湖縣,馬公市西文澳118-3號,069-219135
941202,澎技,澎湖縣,馬公市朝陽里三多路45號,06-9264367
113506,揚光,澎湖縣,馬公市陽明里中華路175號1樓,06-9267812
151391,鎖港,澎湖縣,馬公市鎖港里鎖管港段1439號,06-9953089
181750,馬航,澎湖縣,湖西鄉隘門村126之5號1樓(馬公航空站一樓航廈),06-9228847
970059,新沙美,金門縣,金沙鎮汶沙里國中路2號,082-355723
281179,金石,金門縣,金城鎮民權路192號196號1樓,082-323642
882921,金亮,金門縣,金城鎮民權路73號1F2F75號1F2F光前路85-2號1F85-3號1F,082-371831
255055,金生,金門縣,金城鎮西門里民生路67.69號,082-322784
210351,金門醫院,金門縣,金湖鎮復興路2-1號1樓,082-336385
263078,新再發,金門縣,金湖鎮復興路8號10號,082-334313
194192,鈦湖,金門縣,金湖鎮新市里太湖路二段217號1樓,082-334638
237851,金央,金門縣,金寧鄉伯玉路一段222之8號1樓,082-321424
241263,下埔下,金門縣,金寧鄉慈湖路一段69.71號,082-329374
970820,金寧,金門縣,金寧鄉環島北路一段711號,082-321534
250348,塘岐,連江縣,北竿鄉塘岐村219號,083-655554
206617,山隴,連江縣,南竿鄉介壽村232號233號284號,083-625711
